     0.00000     1        1.2356        1.1539        1.0808        1.0161        0.9587        0.9067     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity     -Infinity
   360.00000     1        0.3092        0.3058        0.3033        0.3021        0.3020        0.3012        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   360.00000     2        0.3309        0.3274        0.3248        0.3237        0.3242        0.3254        0.3256        0.3233        0.3181        0.3108        0.3036        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   360.00000     3        0.6048        0.6096        0.6148        0.6203        0.6258        0.6309        0.6353        0.6390        0.6420        0.6449        0.6484        0.6529        0.6592        0.6674        0.6779        0.6910        0.7075        0.7279        0.7535        0.7870        0.8324
   370.00000     1        0.3089        0.3053        0.3024        0.3007        0.2999        0.2986        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   370.00000     2        0.3307        0.3270        0.3240        0.3223        0.3222        0.3229        0.3233        0.3218        0.3177        0.3115        0.3049        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   370.00000     3        0.6035        0.6082        0.6133        0.6188        0.6245        0.6302        0.6354        0.6400        0.6441        0.6476        0.6513        0.6558        0.6617        0.6695        0.6794        0.6921        0.7082        0.7283        0.7538        0.7872        0.8325
   380.00000     1        0.3087        0.3049        0.3017        0.2995        0.2982        0.2964        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   380.00000     2        0.3306        0.3267        0.3234        0.3212        0.3204        0.3207        0.3210        0.3201        0.3170        0.3118        0.3058        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
   380.00000     3        0.6022        0.6069        0.6118        0.6172        0.6230        0.6290        0.6348        0.6403        0.6453        0.6497        0.6540        0.6587        0.6645        0.6719        0.6814        0.6936        0.7092        0.7290        0.7542        0.7875        0.8327
   390.00000     1        0.3085        0.3046        0.3011        0.2985        0.2967        0.2945        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000        1.0000
